,Collection,PatientID,PatientName,PatientSex,StudyInstanceUID,StudyDate,StudyDescription,PatientAge,SeriesCount,SeriesInstanceUID,Modality,SeriesDescription,SeriesNumber,ManufacturerModelName,SoftwareVersions,Visibility,ImageCount,ProtocolName,SeriesDate
495,CC-Radiomics-Phantom-3,CCR-3-CT12,CCR-3-CT12,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.102035487210570213763998241478,1999-05-07,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.179248000988011843718798947095,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,81,8.1 RT SIMULATION PELVIS,1999-05-07
496,CC-Radiomics-Phantom-3,CCR-3-CT54,CCR-3-CT54,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.289453191826692592693961266447,1999-12-06,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.294234666949386450947045622453,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
497,CC-Radiomics-Phantom-3,CCR-3-CT54,CCR-3-CT54,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.289453191826692592693961266447,1999-12-06,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.274842079710081149700362226525,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,95,8.1 RT SIMULATION PELVIS,1999-12-06
498,CC-Radiomics-Phantom-3,CCR-3-CT54,CCR-3-CT54,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.720786784787591119535670482741,1999-12-06,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.188794926093048596383280029532,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
499,CC-Radiomics-Phantom-3,CCR-3-CT54,CCR-3-CT54,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.720786784787591119535670482741,1999-12-06,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.110878850154077167378731763863,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
500,CC-Radiomics-Phantom-3,CCR-3-CT54,CCR-3-CT54,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.720786784787591119535670482741,1999-12-06,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.218411446042212244732883689872,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,83,8.1 RT SIMULATION PELVIS,1999-12-06
501,CC-Radiomics-Phantom-3,CCR-3-CT54,CCR-3-CT54,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.720786784787591119535670482741,1999-12-06,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.982100350617862722293679603474,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,86,8.1 RT SIMULATION PELVIS,1999-12-06
502,CC-Radiomics-Phantom-3,CCR-3-CT21,CCR-3-CT21,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.349072940693778604532288551334,1999-08-01,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.761915003398127193079316992581,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
503,CC-Radiomics-Phantom-3,CCR-3-CT21,CCR-3-CT21,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.349072940693778604532288551334,1999-08-01,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.191460399384080026463978692660,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
504,CC-Radiomics-Phantom-3,CCR-3-CT21,CCR-3-CT21,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.349072940693778604532288551334,1999-08-01,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.211698515278994735820015929927,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
505,CC-Radiomics-Phantom-3,CCR-3-CT21,CCR-3-CT21,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.349072940693778604532288551334,1999-08-01,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.827013860581392621654871629811,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,74,8.1 RT SIMULATION PELVIS,1999-08-01
506,CC-Radiomics-Phantom-3,CCR-3-CT21,CCR-3-CT21,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.349072940693778604532288551334,1999-08-01,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.267865092940568932050144223252,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,74,8.1 RT SIMULATION PELVIS,1999-08-01
507,CC-Radiomics-Phantom-3,CCR-3-CT21,CCR-3-CT21,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.349072940693778604532288551334,1999-08-01,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.820344268490213094107083722207,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,88,8.1 RT SIMULATION PELVIS,1999-08-01
508,CC-Radiomics-Phantom-3,CCR-3-CT15,CCR-3-CT15,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.294240171073923427671898295653,1999-12-19,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.507135764421415685436674844053,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
509,CC-Radiomics-Phantom-3,CCR-3-CT15,CCR-3-CT15,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.294240171073923427671898295653,1999-12-19,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.394529032817551201222630346059,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,1999-12-19
510,CC-Radiomics-Phantom-3,CCR-3-CT15,CCR-3-CT15,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.573910405853921424397776982453,1999-12-19,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.969659957214089401867747256830,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
511,CC-Radiomics-Phantom-3,CCR-3-CT15,CCR-3-CT15,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.573910405853921424397776982453,1999-12-19,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.721173702131540101407031065024,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,83,8.1 RT SIMULATION PELVIS,1999-12-19
512,CC-Radiomics-Phantom-3,CCR-3-CT15,CCR-3-CT15,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.131175456047116896261358318245,1999-12-19,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.273713807133594855416306944351,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
513,CC-Radiomics-Phantom-3,CCR-3-CT15,CCR-3-CT15,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.131175456047116896261358318245,1999-12-19,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.177178409732794910814746080068,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,81,8.1 RT SIMULATION PELVIS,1999-12-19
514,CC-Radiomics-Phantom-3,CCR-3-CT30,CCR-3-CT30,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.339129940586738135041718783374,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.270450206516075291284768268259,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
515,CC-Radiomics-Phantom-3,CCR-3-CT30,CCR-3-CT30,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.339129940586738135041718783374,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.170433329267943927208484694087,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
516,CC-Radiomics-Phantom-3,CCR-3-CT30,CCR-3-CT30,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.339129940586738135041718783374,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.250532155165984749930802306277,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
517,CC-Radiomics-Phantom-3,CCR-3-CT30,CCR-3-CT30,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.339129940586738135041718783374,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.173394428886201263039503360603,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,61,8.1 RT SIMULATION PELVIS,2000-02-07
518,CC-Radiomics-Phantom-3,CCR-3-CT30,CCR-3-CT30,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.339129940586738135041718783374,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.192367470465785473444983259464,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,60,8.1 RT SIMULATION PELVIS,2000-02-07
519,CC-Radiomics-Phantom-3,CCR-3-CT30,CCR-3-CT30,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.339129940586738135041718783374,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.249615087680607756419545784283,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,121,8.1 RT SIMULATION PELVIS,2000-02-07
520,CC-Radiomics-Phantom-3,CCR-3-CT57,CCR-3-CT57,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.111098399749097175431974771433,2000-03-13,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.201006807031689727718044513648,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
521,CC-Radiomics-Phantom-3,CCR-3-CT57,CCR-3-CT57,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.111098399749097175431974771433,2000-03-13,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.646648399239922943367540565351,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
522,CC-Radiomics-Phantom-3,CCR-3-CT57,CCR-3-CT57,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.111098399749097175431974771433,2000-03-13,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.283196651588681232087438083865,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,78,8.1 RT SIMULATION PELVIS,2000-03-13
523,CC-Radiomics-Phantom-3,CCR-3-CT57,CCR-3-CT57,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.111098399749097175431974771433,2000-03-13,Radiomics Phantom,000Y,4,1.3.6.1.4.1.14519.5.2.1.1706.3977.605195088688185056278281290159,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,78,8.1 RT SIMULATION PELVIS,2000-03-13
524,CC-Radiomics-Phantom-3,CCR-3-CT57,CCR-3-CT57,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.491040102684513893793242696991,2000-03-13,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.274374957840912373985324958355,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
525,CC-Radiomics-Phantom-3,CCR-3-CT57,CCR-3-CT57,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.491040102684513893793242696991,2000-03-13,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.185755757074860000309422369192,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,78,8.1 RT SIMULATION PELVIS,2000-03-13
526,CC-Radiomics-Phantom-3,CCR-3-CT56,CCR-3-CT56,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.172087895100313903664246567480,2000-03-13,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.823313783906599533677654664793,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
527,CC-Radiomics-Phantom-3,CCR-3-CT56,CCR-3-CT56,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.172087895100313903664246567480,2000-03-13,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.211720291657758285451611268644,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
528,CC-Radiomics-Phantom-3,CCR-3-CT56,CCR-3-CT56,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.172087895100313903664246567480,2000-03-13,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.832193216527813819143950576462,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
529,CC-Radiomics-Phantom-3,CCR-3-CT56,CCR-3-CT56,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.172087895100313903664246567480,2000-03-13,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.578066710843475725227060131908,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,77,8.1 RT SIMULATION PELVIS,2000-03-13
530,CC-Radiomics-Phantom-3,CCR-3-CT56,CCR-3-CT56,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.172087895100313903664246567480,2000-03-13,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.317762585958748641016792626237,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,77,8.1 RT SIMULATION PELVIS,2000-03-13
531,CC-Radiomics-Phantom-3,CCR-3-CT56,CCR-3-CT56,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.172087895100313903664246567480,2000-03-13,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.207226793572378203613906973360,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,77,8.1 RT SIMULATION PELVIS,2000-03-13
532,CC-Radiomics-Phantom-3,CCR-3-CT53,CCR-3-CT53,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.207583997528524515009715267922,1999-02-11,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.164496112526752284448887524053,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
533,CC-Radiomics-Phantom-3,CCR-3-CT53,CCR-3-CT53,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.207583997528524515009715267922,1999-02-11,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.761468121081696769854548146490,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
534,CC-Radiomics-Phantom-3,CCR-3-CT53,CCR-3-CT53,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.207583997528524515009715267922,1999-02-11,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.173943265457857076702810905792,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
535,CC-Radiomics-Phantom-3,CCR-3-CT53,CCR-3-CT53,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.207583997528524515009715267922,1999-02-11,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.230028978681004067264976166472,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,75,8.1 RT SIMULATION PELVIS,2000-02-11
536,CC-Radiomics-Phantom-3,CCR-3-CT53,CCR-3-CT53,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.207583997528524515009715267922,1999-02-11,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.334664674566269104077702834375,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,75,8.1 RT SIMULATION PELVIS,2000-02-11
537,CC-Radiomics-Phantom-3,CCR-3-CT53,CCR-3-CT53,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.207583997528524515009715267922,1999-02-11,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.368905620248555698848023594888,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,76,8.1 RT SIMULATION PELVIS,2000-02-11
538,CC-Radiomics-Phantom-3,CCR-3-CT48,CCR-3-CT48,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.252258867280688704308933158523,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.117981501613841524136532289797,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
539,CC-Radiomics-Phantom-3,CCR-3-CT48,CCR-3-CT48,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.252258867280688704308933158523,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.258170266788921962752906733883,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
540,CC-Radiomics-Phantom-3,CCR-3-CT48,CCR-3-CT48,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.252258867280688704308933158523,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.127463527591581190004484274246,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
541,CC-Radiomics-Phantom-3,CCR-3-CT48,CCR-3-CT48,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.252258867280688704308933158523,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.478738591384732440192051976284,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,93,8.1 RT SIMULATION PELVIS,2000-02-06
542,CC-Radiomics-Phantom-3,CCR-3-CT48,CCR-3-CT48,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.252258867280688704308933158523,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.327288961963424424041517669570,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,2000-02-06
543,CC-Radiomics-Phantom-3,CCR-3-CT48,CCR-3-CT48,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.252258867280688704308933158523,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.155526953412256937374768551994,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,46,8.1 RT SIMULATION PELVIS,2000-02-06
544,CC-Radiomics-Phantom-3,CCR-3-CT62,CCR-3-CT62,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.778353958404551627966161253913,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.286170674553843244002264728210,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
545,CC-Radiomics-Phantom-3,CCR-3-CT62,CCR-3-CT62,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.778353958404551627966161253913,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.176473735628932591982302281505,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
546,CC-Radiomics-Phantom-3,CCR-3-CT62,CCR-3-CT62,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.778353958404551627966161253913,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.201521384711510995671138587991,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
547,CC-Radiomics-Phantom-3,CCR-3-CT62,CCR-3-CT62,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.778353958404551627966161253913,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.191211953269723775466098798881,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,94,8.1 RT SIMULATION PELVIS,2000-02-12
548,CC-Radiomics-Phantom-3,CCR-3-CT62,CCR-3-CT62,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.778353958404551627966161253913,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.253941399955529680411050555995,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,93,8.1 RT SIMULATION PELVIS,2000-02-12
549,CC-Radiomics-Phantom-3,CCR-3-CT62,CCR-3-CT62,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.778353958404551627966161253913,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.171371051808018455319777114996,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,90,8.1 RT SIMULATION PELVIS,2000-02-12
